permutacion_inicial,ruta_final
"[43, 23, 34, 29, 11, 24, 16, 22, 4, 10, 28, 9, 36, 31, 1, 13, 39, 44, 46, 6, 37, 18, 3, 7, 26, 41, 8, 5, 38, 14, 19, 32, 49, 25, 15, 48, 42, 27, 33, 12, 17, 2, 40, 50, 47, 30, 35, 45, 21, 20]","[[24, 43, 23, 22, 29, 34, 16, 11], [13, 4, 44, 39, 10, 9, 36, 28, 31, 1, 46], [37, 18, 6], [3, 8, 26, 7, 41, 5, 38], [14, 25, 19, 15, 49, 32], [27, 48, 2, 33, 42, 17, 12], [47, 40, 45, 30, 50, 21, 35, 20]]"
"[43, 12, 19, 38, 31, 10, 37, 2, 24, 5, 27, 46, 41, 20, 1, 45, 48, 39, 15, 50, 14, 11, 36, 4, 42, 47, 32, 17, 28, 35, 34, 25, 18, 30, 21, 26, 9, 3, 13, 6, 29, 16, 40, 33, 8, 23, 7, 22, 44, 49]","[[24, 43, 31, 2, 38, 10, 37, 19, 12], [46, 41, 45, 5, 20, 1, 27], [50, 39, 15, 14, 48], [32, 28, 36, 35, 34, 11, 17, 42, 4, 47], [18, 25, 26, 3, 21, 30, 9], [6, 13, 40, 33, 16, 29], [23, 7, 8, 22, 49, 44]]"
"[5, 4, 50, 1, 2, 20, 49, 39, 12, 6, 19, 30, 45, 23, 16, 18, 9, 21, 15, 24, 37, 41, 36, 7, 43, 42, 40, 33, 27, 17, 25, 10, 8, 44, 32, 13, 38, 35, 11, 26, 34, 47, 3, 29, 46, 48, 22, 14, 31, 28]","[[5, 4], [1, 2, 20, 50, 39, 49, 12], [6, 23, 19, 45, 30, 16], [24, 18, 41, 37, 15, 9, 21], [17, 40, 42, 33, 10, 36, 8, 7, 43, 25, 27], [47, 13, 44, 34, 35, 26, 32, 11, 38], [14, 48, 22, 31, 28, 3, 29, 46]]"
"[44, 31, 33, 20, 41, 38, 47, 39, 9, 10, 32, 12, 2, 45, 7, 22, 25, 50, 37, 18, 13, 36, 29, 1, 42, 23, 15, 48, 16, 26, 4, 35, 24, 11, 19, 34, 30, 5, 49, 43, 28, 3, 14, 17, 40, 6, 46, 8, 21, 27]","[[44, 33, 20, 31], [47, 41, 10, 39, 9, 38, 32], [12, 45, 2, 22, 7, 25], [23, 1, 36, 29, 50, 37, 15, 42, 13, 18], [48, 26, 16, 4], [24, 19, 5, 49, 30, 34, 35, 11], [46, 17, 40, 14, 6, 43, 8, 28, 3, 21, 27]]"
"[23, 20, 30, 12, 15, 26, 19, 22, 42, 47, 8, 21, 24, 40, 38, 4, 16, 48, 3, 50, 5, 29, 11, 14, 13, 35, 46, 10, 41, 1, 37, 45, 17, 36, 2, 33, 32, 43, 27, 28, 25, 18, 31, 39, 9, 49, 6, 44, 7, 34]","[[12, 19, 15, 30, 20, 26, 23], [47, 42, 21, 22, 8], [4, 40, 24, 48, 3, 29, 16, 50, 38, 5, 11], [14, 13, 41, 10, 35, 46], [17, 37, 45, 33, 32, 1, 2, 36, 28, 43, 27], [18, 25, 31, 9, 39, 49], [6, 7, 34, 44]]"
"[49, 19, 48, 12, 3, 17, 6, 39, 1, 28, 11, 5, 25, 22, 7, 43, 10, 16, 23, 47, 8, 32, 20, 21, 24, 2, 15, 33, 44, 36, 50, 46, 31, 40, 27, 18, 9, 26, 13, 30, 14, 42, 38, 41, 35, 4, 34, 45, 37, 29]","[[12, 19, 17, 49, 3, 48, 6], [5, 39, 11, 1, 22, 28, 7, 43, 25], [47, 10, 16, 21, 20, 32, 8, 23], [24, 40, 44, 15, 33, 50, 36, 31, 2, 46], [18, 13, 26, 27, 9, 30], [14, 4, 41, 42, 37, 45, 34, 29, 35, 38]]"
"[35, 17, 19, 36, 7, 41, 33, 31, 21, 3, 27, 37, 1, 11, 22, 6, 4, 40, 20, 13, 39, 23, 49, 18, 45, 42, 24, 46, 32, 44, 8, 12, 29, 9, 28, 30, 47, 5, 48, 50, 14, 25, 16, 10, 26, 34, 43, 2, 38, 15]","[[41, 19, 17, 33, 21, 35, 36, 3, 31, 7, 27], [37, 40, 4, 6, 1, 22, 20, 11], [49, 39, 45, 42, 13, 18, 24, 23], [44, 46, 32, 8], [47, 12, 5, 9, 30, 50, 29, 28, 48], [14, 25], [43, 26, 2, 16, 38, 34, 10, 15]]"
"[45, 44, 21, 30, 40, 36, 43, 46, 42, 9, 39, 34, 27, 26, 1, 20, 13, 6, 48, 33, 23, 31, 12, 3, 8, 38, 10, 47, 28, 17, 15, 32, 35, 14, 37, 2, 49, 16, 18, 11, 29, 41, 22, 19, 5, 4, 25, 50, 24, 7]","[[40, 44, 45, 30, 21, 36, 43], [46, 42, 39, 34, 9, 20, 26, 1, 27], [48, 6, 13, 33], [23, 8, 31, 3, 38, 10, 12, 47], [32, 28, 35, 2, 16, 49, 15, 37, 17, 14], [18, 41, 11, 29, 22], [50, 5, 4, 19, 25, 24, 7]]"
"[7, 30, 16, 43, 24, 34, 29, 31, 50, 2, 32, 36, 11, 44, 18, 22, 12, 6, 46, 20, 27, 14, 19, 3, 35, 39, 42, 45, 17, 26, 1, 13, 48, 21, 28, 5, 49, 9, 38, 33, 47, 10, 23, 8, 4, 15, 37, 40, 41, 25]","[[30, 16, 7, 43, 24], [32, 31, 36, 29, 34, 50, 2, 11], [22, 6, 18, 44, 12], [46, 20, 27, 14, 19], [1, 48, 26, 28, 3, 35, 21, 39, 45, 42, 13, 17], [5, 38, 9, 49, 10, 33, 47], [37, 15, 40, 41, 4, 25, 23, 8]]"
"[38, 32, 29, 46, 36, 1, 39, 42, 49, 40, 20, 27, 14, 8, 16, 6, 2, 10, 24, 30, 26, 3, 12, 5, 7, 45, 13, 43, 50, 31, 28, 21, 19, 17, 25, 48, 9, 33, 18, 41, 4, 34, 23, 11, 22, 44, 47, 37, 15, 35]","[[46, 32, 1, 36, 29, 38, 49, 39, 42, 40], [14, 6, 27, 8, 20, 2, 16, 10], [24, 7, 26, 3, 30, 5, 12], [25, 13, 19, 17, 45, 50, 21, 28, 31, 43, 48], [18, 4, 41, 33, 34, 9], [23, 22, 35, 11, 15, 44, 37, 47]]"
"[34, 10, 22, 12, 29, 14, 6, 19, 48, 11, 42, 13, 3, 20, 9, 40, 47, 1, 36, 2, 28, 17, 49, 50, 4, 31, 35, 37, 38, 24, 43, 46, 21, 16, 26, 32, 45, 39, 18, 25, 41, 15, 23, 44, 30, 33, 7, 8, 27, 5]","[[12, 10, 34, 29, 22], [11, 42, 19, 13, 14, 6, 48], [47, 40, 9, 20, 3], [1, 31, 28, 36, 35, 2, 50, 38, 49, 37, 17, 4], [46, 32, 16, 21, 26, 43, 24], [39, 45, 15, 41, 25, 18], [27, 8, 7, 23, 44, 33, 30, 5]]"
"[49, 20, 39, 14, 37, 24, 38, 15, 4, 12, 2, 26, 18, 31, 19, 7, 17, 9, 32, 34, 46, 1, 30, 41, 40, 28, 16, 48, 21, 5, 25, 50, 13, 33, 11, 23, 10, 36, 3, 45, 35, 42, 29, 43, 44, 47, 6, 22, 27, 8]","[[20, 49, 39, 37, 14, 24], [12, 18, 4, 15, 38, 2, 31, 26], [7, 1, 32, 9, 34, 30, 17, 19, 40, 41, 46], [5, 16, 21, 28, 48, 25], [23, 13, 45, 33, 10, 50, 35, 36, 3, 11], [27, 6, 43, 8, 22, 29, 44, 42, 47]]"
"[27, 48, 33, 24, 22, 25, 6, 23, 32, 11, 47, 12, 15, 36, 9, 42, 34, 16, 8, 17, 5, 49, 1, 39, 10, 41, 43, 30, 37, 50, 14, 4, 18, 19, 26, 20, 28, 31, 21, 44, 2, 3, 46, 13, 7, 29, 45, 35, 38, 40]","[[27, 48], [33, 11, 32, 22, 23, 24, 25, 6], [12, 47, 42, 15, 9, 34, 16, 36, 8], [1, 43, 41, 17, 37, 10, 39, 30, 50, 49, 5], [4, 19, 18, 14], [46, 44, 21, 2, 20, 3, 28, 31, 26], [7, 35, 29, 38, 45, 40, 13]]"
"[17, 16, 4, 40, 29, 25, 19, 32, 42, 1, 12, 36, 43, 27, 48, 38, 7, 8, 5, 39, 44, 35, 15, 24, 18, 2, 28, 21, 49, 14, 45, 20, 46, 50, 33, 22, 13, 30, 47, 6, 9, 34, 3, 23, 41, 26, 10, 11, 31, 37]","[[32, 29, 16, 17, 42, 40, 19, 4, 25], [27, 48, 43, 7, 8, 1, 36, 38, 12], [5, 44, 15, 39, 35, 24, 18], [49, 21, 2, 28], [14, 45, 33, 50, 20, 22, 46], [6, 13, 47, 30], [3, 31, 26, 23, 41, 37, 10, 34, 9, 11]]"
"[44, 24, 3, 38, 21, 19, 50, 37, 8, 4, 12, 49, 28, 15, 35, 45, 13, 27, 30, 22, 48, 18, 31, 23, 5, 7, 42, 6, 47, 36, 10, 14, 16, 39, 40, 34, 2, 32, 46, 33, 1, 11, 25, 17, 43, 29, 20, 9, 26, 41]","[[37, 44, 19, 24, 3, 21, 50, 38], [8, 28, 35, 49, 45, 15, 13, 4, 12], [27, 48, 23, 31, 22, 30, 18], [6, 14, 7, 36, 10, 5, 42, 47], [46, 11, 32, 1, 2, 16, 34, 39, 33, 40], [26, 43, 25, 41, 17, 9, 29, 20]]"
"[47, 27, 38, 15, 32, 35, 36, 39, 46, 26, 7, 41, 24, 12, 45, 49, 19, 30, 11, 9, 5, 40, 22, 29, 31, 18, 28, 25, 8, 43, 33, 34, 44, 23, 1, 4, 50, 3, 17, 20, 48, 6, 14, 37, 21, 16, 42, 2, 10, 13]","[[47], [46, 38, 39, 15, 41, 24, 7, 26, 36, 35, 32, 27], [12, 19, 40, 45, 49, 30, 9, 5, 11], [29, 22, 28, 31, 8, 43, 25, 18], [23, 1, 3, 50, 34, 33, 44, 4], [17, 42, 37, 16, 21, 20, 48, 6, 14], [2, 10, 13]]"
"[42, 16, 7, 43, 15, 24, 38, 27, 4, 44, 13, 39, 33, 36, 2, 3, 11, 23, 41, 14, 12, 26, 9, 29, 35, 25, 37, 21, 30, 46, 19, 48, 1, 17, 8, 40, 31, 5, 49, 20, 45, 22, 32, 50, 6, 47, 10, 34, 18, 28]","[[42, 15, 38, 16, 7, 43, 24, 27], [13, 4, 44, 33, 39, 36, 3, 2, 11], [12, 41, 14, 23], [46, 1, 48, 26, 35, 29, 21, 30, 9, 37, 17, 19, 25], [40, 45, 5, 49, 50, 32, 22, 20, 31, 8], [6, 28, 34, 10, 47, 18]]"
"[42, 28, 22, 3, 49, 45, 43, 48, 23, 19, 41, 18, 35, 13, 21, 5, 24, 46, 11, 29, 31, 8, 2, 16, 34, 20, 39, 26, 40, 4, 7, 32, 44, 38, 9, 17, 6, 30, 33, 36, 25, 12, 10, 1, 14, 50, 27, 37, 15, 47]","[[42, 45, 49, 3, 28, 22], [18, 19, 41, 43, 23, 48, 35], [13, 24, 8, 31, 29, 21, 11, 5, 46], [2, 20, 16, 34, 39], [6, 7, 26, 32, 38, 9, 17, 44, 40, 4], [1, 36, 30, 10, 33, 12, 25, 14], [27, 50, 15, 37, 47]]"
"[12, 11, 1, 10, 15, 49, 19, 17, 34, 23, 32, 29, 39, 46, 50, 21, 26, 18, 40, 35, 31, 41, 5, 8, 6, 7, 37, 30, 48, 24, 2, 27, 13, 28, 20, 3, 25, 38, 14, 33, 44, 16, 42, 43, 22, 9, 36, 4, 47, 45]","[[1, 11, 34, 49, 10, 15, 19, 17, 12], [46, 32, 23, 26, 29, 21, 50, 39, 40, 18], [6, 7, 8, 31, 35, 5, 41], [37, 30, 2, 27, 48, 24, 13], [38, 20, 3, 28, 25], [14, 43, 22, 36, 16, 9, 33, 44, 42], [47, 4, 45]]"
"[46, 34, 21, 3, 28, 17, 12, 50, 27, 29, 19, 16, 4, 42, 41, 2, 33, 9, 26, 13, 37, 35, 45, 32, 30, 1, 20, 22, 10, 11, 31, 44, 24, 18, 25, 23, 7, 36, 48, 15, 14, 6, 5, 47, 38, 8, 43, 39, 40, 49]","[[28, 3, 21, 34, 46], [27, 29, 50, 16, 12, 17, 42, 19, 41, 4], [2, 35, 26, 13, 37, 45, 33, 9], [32, 1, 22, 31, 20, 30, 10, 11], [44, 18, 25, 24, 23, 7, 48, 36], [6, 14, 43, 8, 38, 5, 15, 47], [40, 39, 49]]"

ESTADÍSTICAS
operador,2-opt
instancia,CMT1.vrp
conSplit,true
num_ejecuciones,30
tiempo_total_ms,33.9907
mejor_costo,986.30
mejor_ruta,"[[12, 10, 34, 29, 22], [11, 42, 19, 13, 14, 6, 48], [47, 40, 9, 20, 3], [1, 31, 28, 36, 35, 2, 50, 38, 49, 37, 17, 4], [46, 32, 16, 21, 26, 43, 24], [39, 45, 15, 41, 25, 18], [27, 8, 7, 23, 44, 33, 30, 5]]"
peor_costo,1230.77
peor_ruta,"[[12, 19, 15, 30, 20, 26, 23], [47, 42, 21, 22, 8], [4, 40, 24, 48, 3, 29, 16, 50, 38, 5, 11], [14, 13, 41, 10, 35, 46], [17, 37, 45, 33, 32, 1, 2, 36, 28, 43, 27], [18, 25, 31, 9, 39, 49], [6, 7, 34, 44]]"
promedio,1080.37
desviacion_tipica,60.96
