permutacion_inicial,ruta_final
"[47, 51, 38, 11, 10, 86, 87, 98, 82, 73, 70, 96, 100, 18, 37, 34, 28, 71, 32, 97, 99, 24, 57, 95, 17, 29, 4, 52, 91, 85, 20, 68, 61, 50, 8, 49, 55, 67, 22, 43, 72, 36, 89, 94, 31, 74, 59, 9, 79, 69, 75, 88, 26, 53, 77, 27, 76, 7, 19, 92, 12, 16, 23, 40, 6, 62, 33, 64, 2, 39, 58, 15, 3, 30, 90, 1, 93, 13, 84, 42, 44, 41, 83, 65, 14, 25, 56, 48, 35, 54, 45, 21, 60, 78, 81, 80, 46, 66, 63, 5]","[[27, 52], [70, 31, 88, 7, 99, 98, 44, 86, 38, 14, 100, 37, 92], [20, 71, 9, 51, 40, 2, 57, 87, 97, 95], [28, 76, 81, 33, 50, 89, 6], [72, 74, 75, 22, 41, 17, 45, 8, 83], [94, 96, 59, 42, 43, 15, 3, 79, 1, 69], [46, 36, 47, 19, 62, 77, 68, 80, 12, 53], [58, 13, 18, 82, 48, 49, 64], [56, 23, 67, 39, 30, 32, 90, 10], [93, 85, 91, 16, 61, 84, 5, 60], [26, 4, 25, 55, 24, 54], [73, 21, 29, 78, 34, 35, 65, 66, 63, 11]]"
"[28, 80, 42, 91, 66, 92, 95, 39, 8, 69, 86, 96, 7, 71, 81, 27, 49, 25, 16, 24, 21, 13, 78, 2, 77, 9, 82, 18, 72, 43, 37, 59, 74, 30, 1, 36, 22, 48, 70, 57, 83, 75, 32, 76, 55, 89, 50, 10, 93, 67, 65, 46, 51, 52, 29, 79, 5, 14, 88, 68, 17, 53, 90, 47, 34, 35, 26, 84, 3, 85, 58, 19, 64, 94, 73, 98, 44, 60, 11, 54, 97, 87, 15, 23, 41, 56, 62, 99, 61, 45, 63, 33, 6, 12, 4, 40, 100, 31, 20, 38]","[[53, 13, 87, 37, 100, 98, 95, 94], [16, 61, 84, 83, 18, 52, 69, 1, 27], [40, 21, 72, 4, 24, 29, 80, 68, 77, 76, 28], [6, 59, 5, 45, 46, 47, 36, 49, 64, 11, 19], [56, 23, 67, 39, 25, 55], [62, 10, 63, 90, 32, 66, 65, 34, 78, 81, 33], [14, 44, 38, 86, 17, 8, 30, 20, 71, 35, 9, 51, 50], [73, 22, 42, 91, 85, 93, 60, 82, 48, 7], [2, 57, 43, 15, 41, 75, 74], [88, 31, 70, 79, 3, 54, 12, 26, 58, 97, 92, 99, 96, 89]]"
"[75, 2, 56, 97, 39, 99, 83, 13, 20, 22, 26, 31, 64, 100, 61, 89, 87, 84, 40, 96, 35, 48, 15, 62, 76, 81, 49, 41, 8, 46, 10, 44, 42, 80, 9, 66, 52, 14, 45, 18, 59, 38, 4, 3, 5, 12, 63, 85, 7, 21, 95, 30, 68, 55, 79, 53, 16, 65, 27, 1, 93, 23, 91, 86, 98, 82, 78, 94, 57, 29, 17, 36, 6, 71, 58, 88, 47, 90, 11, 69, 50, 70, 67, 54, 51, 43, 25, 37, 28, 34, 19, 77, 72, 92, 33, 73, 32, 60, 74, 24]","[[39, 67, 23, 75, 22, 87, 97, 13], [21, 72, 74, 73, 95, 59, 99, 96, 6, 89, 88, 31], [58, 2, 57, 42, 38, 86, 17, 45, 82, 62, 10, 69, 27], [4, 55, 54, 76, 50, 18, 60, 5, 84, 61, 93], [52, 7, 19, 47, 48], [53, 40, 26, 12, 77, 3, 35, 71, 65, 66, 20], [15, 43, 14, 44, 16, 91, 85, 98, 92, 94], [83, 8, 46, 36, 49, 64, 11, 63, 90, 32, 33, 79, 29, 68, 80], [37, 100, 41, 56, 25, 24, 34, 78, 81, 9, 51, 30, 70, 1, 28]]"
"[18, 58, 74, 7, 6, 48, 61, 9, 41, 71, 85, 69, 62, 42, 45, 73, 75, 68, 55, 52, 87, 83, 92, 65, 88, 95, 82, 81, 20, 11, 47, 37, 33, 3, 21, 79, 15, 38, 44, 86, 1, 67, 36, 64, 93, 17, 39, 96, 89, 35, 5, 16, 78, 72, 97, 40, 51, 66, 4, 25, 13, 31, 43, 24, 29, 53, 12, 98, 46, 90, 100, 22, 91, 30, 57, 59, 99, 50, 49, 60, 27, 63, 77, 54, 14, 32, 94, 23, 2, 19, 84, 28, 10, 76, 80, 34, 70, 8, 56, 26]","[[13, 97, 92, 95, 94, 20, 66, 65, 71, 35], [89, 18, 88, 10, 30, 55, 25, 39, 56, 22, 42, 14, 100], [52, 7, 47, 36, 49, 64, 63, 90, 32], [79, 3, 26, 15, 43, 38, 44, 91, 85, 59], [82, 48, 46, 17, 86, 16, 61, 93, 99, 96], [53, 58, 40, 73, 72, 21, 12, 77, 76], [62, 11, 19, 98, 37, 2, 74, 75, 4, 54, 24, 80, 68], [60, 5, 84, 83, 45, 8, 31, 70, 1, 69, 27, 28], [6, 87, 57, 41, 23, 67, 29, 78, 34, 9, 51, 81, 33, 50]]"
"[49, 46, 86, 94, 5, 15, 48, 37, 25, 81, 71, 64, 91, 42, 72, 9, 82, 97, 30, 90, 47, 27, 78, 79, 85, 88, 2, 38, 24, 65, 19, 77, 18, 7, 33, 53, 23, 57, 26, 92, 44, 93, 84, 39, 67, 58, 63, 36, 34, 45, 14, 32, 76, 21, 40, 100, 3, 13, 11, 8, 99, 70, 60, 74, 66, 29, 59, 69, 22, 75, 52, 87, 10, 95, 51, 4, 98, 31, 1, 41, 17, 50, 68, 28, 73, 80, 96, 56, 35, 55, 6, 16, 61, 54, 43, 89, 62, 12, 20, 83]","[[18, 83, 45, 84, 5, 94], [33, 81, 32, 64, 49, 46, 8, 59, 98, 37, 92, 95], [11, 63, 90, 9, 34, 78], [3, 79, 29, 24, 54, 42, 14, 38, 86, 17, 60], [96, 99, 93, 85, 91, 100, 57, 23, 67, 39, 56], [48, 47, 36, 19, 62, 31, 26, 40, 58, 53], [12, 55, 25, 35, 71, 65, 66, 20, 10, 88, 7, 82, 52, 27], [2, 87, 97, 13], [21, 72, 74, 75, 4, 80, 68, 77, 76, 50, 1, 69], [73, 22, 41, 15, 43, 44, 16, 61, 6, 89, 70, 30, 51, 28]]"
"[59, 40, 9, 98, 88, 78, 71, 31, 83, 11, 53, 52, 92, 18, 94, 90, 55, 33, 1, 84, 61, 19, 24, 38, 72, 32, 23, 46, 66, 76, 95, 14, 6, 97, 85, 20, 99, 42, 39, 15, 56, 30, 54, 70, 25, 93, 86, 2, 74, 49, 79, 36, 27, 96, 12, 67, 62, 43, 34, 3, 91, 64, 63, 47, 37, 45, 17, 8, 80, 7, 35, 75, 28, 21, 50, 73, 4, 77, 51, 10, 100, 13, 57, 89, 69, 60, 22, 58, 29, 5, 87, 81, 26, 68, 41, 48, 44, 82, 65, 16]","[[70, 30, 20, 66, 65, 71, 9, 53, 58, 13], [26, 54, 24, 29, 79, 33, 51, 32, 90, 63, 82, 84, 17, 61, 99], [47, 36, 46, 86, 16, 91, 85, 93, 59, 92], [98, 37, 100, 44, 38, 14, 43, 15, 74, 75, 56, 39, 25, 4], [52, 62, 10, 1, 76, 68, 80, 55, 67, 23, 72], [11, 64, 49, 19, 48, 8, 45, 83], [40, 73, 21, 12, 77, 3, 78, 34, 35, 81, 50, 28], [89, 6, 94, 95, 97, 87, 42, 57, 41, 22, 2], [27, 69, 31, 88, 7, 18, 60, 5, 96]]"
"[34, 54, 13, 51, 49, 11, 2, 61, 6, 38, 10, 82, 83, 39, 81, 28, 3, 69, 62, 9, 93, 25, 79, 64, 91, 80, 41, 67, 65, 76, 1, 32, 40, 20, 14, 94, 30, 78, 24, 85, 87, 57, 100, 74, 8, 97, 18, 36, 52, 84, 21, 15, 16, 72, 63, 90, 33, 44, 59, 77, 7, 23, 47, 26, 71, 5, 99, 86, 73, 50, 19, 46, 22, 98, 75, 88, 68, 12, 53, 48, 70, 17, 27, 60, 95, 55, 56, 31, 35, 92, 4, 58, 45, 42, 96, 89, 43, 37, 29, 66]","[[34, 35, 65, 64, 49, 36, 45, 17, 86, 38, 44, 16, 60], [9, 71, 66, 20, 30, 70, 31], [4, 39, 67, 25, 55, 80, 68, 77, 3, 50, 1, 69], [79, 78, 29, 24, 54, 72, 74, 87, 97, 59, 99, 96], [85, 91, 61, 84, 83, 8, 46, 47, 19, 11, 63, 90, 32], [6, 94, 13, 75, 23, 56], [26, 21, 73, 57, 42, 98, 93, 5, 82, 48, 7, 52], [27, 76, 12, 28], [41, 22, 33, 81, 51, 10, 62, 88, 18, 89], [95, 92, 37, 100, 14, 43, 15, 2, 40, 58, 53]]"
"[14, 94, 81, 97, 93, 38, 6, 83, 72, 100, 76, 78, 19, 46, 36, 13, 41, 87, 5, 16, 92, 12, 60, 32, 79, 75, 63, 54, 71, 61, 95, 33, 51, 4, 58, 39, 90, 3, 42, 24, 65, 15, 28, 18, 27, 62, 8, 77, 84, 66, 52, 89, 47, 88, 34, 55, 25, 22, 99, 80, 53, 45, 69, 82, 67, 48, 64, 17, 29, 74, 98, 70, 21, 20, 96, 56, 35, 85, 11, 40, 50, 91, 57, 2, 26, 59, 86, 1, 31, 30, 73, 7, 68, 44, 37, 10, 23, 43, 49, 9]","[[59, 98, 37, 100, 91, 93, 99, 96, 6, 89], [82, 48, 47, 36, 46, 17, 14, 42, 15, 57, 2, 58], [32, 66, 34, 78, 79, 29, 68, 80, 12], [26, 4, 54, 77, 3, 35, 65, 71, 9, 81, 33, 50], [52, 88, 31, 69, 27], [28, 76, 24, 55, 25, 56, 75, 73, 40, 60, 5, 84, 45, 8, 83, 18], [19, 49, 64, 11], [1, 70, 30, 20, 51, 72, 74, 22, 41, 87, 13], [53, 94, 95, 97, 92, 85, 61, 7, 62, 63, 90, 10], [16, 86, 44, 38, 43, 23, 67, 39, 21]]"
"[1, 16, 17, 8, 54, 35, 65, 96, 100, 75, 81, 55, 77, 95, 12, 69, 5, 37, 13, 21, 70, 19, 2, 32, 11, 78, 47, 82, 28, 27, 3, 60, 38, 61, 9, 22, 83, 97, 76, 40, 6, 15, 14, 4, 86, 41, 80, 52, 63, 66, 25, 84, 90, 7, 57, 24, 79, 29, 36, 73, 20, 42, 43, 44, 62, 34, 94, 72, 74, 30, 50, 53, 71, 91, 68, 93, 89, 98, 18, 85, 99, 23, 59, 51, 48, 67, 49, 33, 10, 31, 92, 64, 39, 45, 58, 88, 26, 56, 87, 46]","[[30, 20, 65, 35, 34, 24, 67, 39, 74, 2, 97, 92, 95], [1, 70, 31, 7, 82, 5, 99, 59, 96, 6], [88, 10, 62, 11, 19, 49, 47, 48, 8, 45, 60], [73, 22, 41, 42, 14, 44, 86, 16, 91, 100, 37, 98, 94], [57, 15, 43, 38, 46, 36, 64, 63, 90, 32, 66, 71, 9, 51, 78, 29, 3, 50, 69], [12, 80, 68, 79, 81, 33, 77, 76, 28], [93, 85, 61, 17, 84, 83, 18, 89], [27, 52], [26, 54, 55, 25, 4, 56, 23, 75, 72, 21], [53, 40, 58, 87, 13]]"
"[6, 99, 17, 2, 84, 87, 20, 65, 88, 28, 64, 38, 94, 22, 90, 33, 15, 46, 85, 92, 73, 47, 70, 4, 27, 21, 3, 66, 51, 1, 39, 44, 13, 30, 18, 32, 93, 35, 40, 78, 75, 67, 36, 55, 50, 29, 53, 83, 41, 89, 100, 76, 19, 11, 71, 45, 42, 14, 68, 37, 26, 16, 54, 49, 72, 62, 10, 43, 5, 48, 74, 82, 63, 58, 80, 98, 81, 86, 97, 77, 95, 52, 31, 24, 59, 60, 7, 34, 79, 23, 25, 61, 8, 12, 9, 96, 91, 56, 69, 57]","[[32, 90, 11, 48, 82, 8, 45, 17, 84, 83, 60, 96, 6, 89], [69, 70, 30, 7, 18, 5, 93, 85, 2, 40, 53], [26, 54, 55, 25, 39, 67, 23, 56], [20, 66, 65, 71, 35, 9, 33, 79, 28], [73, 41, 22, 75, 74, 12, 76, 50, 1], [88, 62, 19, 47, 61, 91, 42, 87], [21, 72, 4, 24, 80, 68], [27, 31, 10, 63, 64, 49, 36, 46, 94, 13, 58], [16, 86, 38, 44], [95, 97, 92, 59, 99, 52, 51, 81, 78, 34, 29, 3, 77], [98, 37, 100, 14, 43, 15, 57]]"
"[84, 12, 75, 76, 39, 79, 73, 94, 83, 96, 65, 67, 45, 22, 32, 34, 3, 35, 8, 53, 51, 27, 87, 100, 74, 58, 72, 23, 2, 16, 40, 59, 49, 43, 64, 78, 93, 21, 61, 77, 92, 99, 90, 85, 14, 56, 62, 7, 91, 71, 80, 68, 33, 11, 6, 46, 82, 28, 88, 30, 25, 98, 81, 26, 37, 97, 19, 60, 24, 50, 29, 63, 89, 57, 54, 44, 4, 13, 1, 52, 17, 69, 95, 15, 10, 66, 86, 31, 20, 70, 9, 47, 5, 55, 42, 38, 41, 18, 48, 36]","[[26, 12, 77, 68, 80, 54, 4, 40, 58, 53], [56, 23, 67, 39, 29, 78, 34, 35, 9, 81, 33, 28], [74, 75, 22, 41, 2, 87, 97, 13], [48, 36, 49, 64, 11, 31], [93, 85, 91, 44, 16, 17, 45, 83, 60, 89], [18, 7, 82, 8, 46, 47, 19, 62, 10, 30, 51, 79, 3, 24, 25, 55], [96, 99, 59, 98, 37, 92], [6, 94, 95, 42, 43, 15, 57, 73, 72, 21, 76, 50, 90, 63, 88, 52], [1, 20, 71, 65, 66, 32, 70, 69, 27], [100, 14, 38, 86, 61, 84, 5]]"
"[49, 53, 81, 92, 84, 66, 85, 33, 13, 5, 69, 28, 60, 27, 30, 3, 73, 99, 10, 90, 96, 42, 70, 6, 29, 38, 77, 20, 37, 41, 47, 100, 94, 93, 65, 24, 32, 67, 59, 86, 34, 4, 71, 50, 54, 11, 63, 23, 8, 22, 35, 68, 88, 45, 43, 16, 74, 18, 15, 52, 25, 44, 48, 14, 39, 12, 72, 58, 9, 1, 97, 19, 82, 7, 76, 83, 78, 75, 64, 95, 61, 51, 17, 55, 89, 26, 36, 79, 21, 57, 40, 80, 62, 2, 31, 91, 87, 46, 98, 56]","[[28, 53, 58, 13, 97, 37, 85], [68, 3, 77, 1, 70, 32, 90, 10, 88, 60, 93, 100, 43, 42, 92, 96, 6], [76, 50, 30, 63, 11, 19, 47, 48, 83, 5], [80, 24, 25, 39, 67, 23], [34, 35, 71, 65, 66, 20, 51], [89, 94, 57, 15, 41, 22, 74, 75, 56, 4, 55, 54, 26], [95, 44, 38, 14, 87, 12, 79, 81, 9, 33], [99, 61, 84, 17, 45, 46, 36, 49, 64, 62, 7, 82, 8, 18, 52, 27], [59, 98, 16, 86, 91, 2, 40, 21, 73, 72, 29, 78, 69, 31]]"
"[60, 6, 25, 61, 15, 85, 30, 47, 26, 8, 11, 20, 77, 2, 84, 23, 70, 45, 89, 38, 28, 99, 95, 35, 96, 76, 39, 78, 82, 72, 79, 56, 10, 33, 55, 41, 34, 98, 80, 49, 43, 17, 24, 59, 12, 22, 97, 90, 71, 9, 83, 31, 73, 53, 94, 16, 51, 21, 65, 13, 32, 36, 92, 19, 57, 44, 5, 63, 48, 69, 42, 62, 54, 27, 87, 1, 88, 67, 3, 81, 75, 93, 37, 86, 91, 52, 66, 50, 64, 18, 14, 40, 46, 4, 7, 58, 100, 29, 74, 68]","[[94, 91, 44, 86, 16, 61, 93, 96, 6], [28, 27, 52, 82, 8, 46, 45, 83, 84, 17, 38, 14, 100, 37], [74, 22, 75, 56, 23, 67, 39, 25, 55, 24, 29, 78, 79, 3], [7, 47, 36, 49, 64], [95, 97, 4, 54, 34, 35, 71, 9, 51, 50], [69, 30, 20, 66, 65, 58, 13], [2, 15, 43, 42, 85, 5, 48, 19, 11, 63, 10], [73, 72, 41, 57, 87], [33, 81, 1, 31, 18, 60, 99, 59, 98, 92], [70, 32, 90, 62, 88, 89, 40, 21, 53], [76, 77, 68, 80, 12, 26]]"
