permutacion_inicial,ruta_final
"[14, 94, 81, 97, 93, 38, 6, 83, 72, 100, 76, 78, 19, 46, 36, 13, 41, 87, 5, 16, 92, 12, 60, 32, 79, 75, 63, 54, 71, 61, 95, 33, 51, 4, 58, 39, 90, 3, 42, 24, 65, 15, 28, 18, 27, 62, 8, 77, 84, 66, 52, 89, 47, 88, 34, 55, 25, 22, 99, 80, 53, 45, 69, 82, 67, 48, 64, 17, 29, 74, 98, 70, 21, 20, 96, 56, 35, 85, 11, 40, 50, 91, 57, 2, 26, 59, 86, 1, 31, 30, 73, 7, 68, 44, 37, 10, 23, 43, 49, 9]","[[42, 15, 43, 44, 14, 38, 86, 16, 93, 94], [82, 48, 47, 46, 36, 17, 61, 84, 5, 99, 96, 6], [66, 20, 51, 81, 78, 29, 80, 68, 12], [2, 73, 4, 56, 39, 54, 33, 9, 71, 65, 35, 34], [76, 50, 79, 3, 77], [89, 60, 7, 62, 88, 31, 24, 55, 25, 67, 23, 41, 83, 45, 8, 18], [19, 49, 64, 11], [53, 28, 27, 70, 30, 1, 69, 26, 40, 58, 13], [92, 100, 91, 85, 37, 98, 59, 52, 10, 32, 63, 90], [95, 97, 87, 57, 22, 74, 75, 72, 21]]"
"[1, 16, 17, 8, 54, 35, 65, 96, 100, 75, 81, 55, 77, 95, 12, 69, 5, 37, 13, 21, 70, 19, 2, 32, 11, 78, 47, 82, 28, 27, 3, 60, 38, 61, 9, 22, 83, 97, 76, 40, 6, 15, 14, 4, 86, 41, 80, 52, 63, 66, 25, 84, 90, 7, 57, 24, 79, 29, 36, 73, 20, 42, 43, 44, 62, 34, 94, 72, 74, 30, 50, 53, 71, 91, 68, 93, 89, 98, 18, 85, 99, 23, 59, 51, 48, 67, 49, 33, 10, 31, 92, 64, 39, 45, 58, 88, 26, 56, 87, 46]","[[10, 11, 63, 32, 30, 1, 21, 74, 75, 23, 67, 25, 55], [27, 31, 88, 18, 83, 8, 82, 7, 19, 62], [64, 36, 49, 47, 48, 46, 45, 17, 86, 16, 61], [13, 94, 99, 96, 95, 97, 92, 42, 14, 38, 44, 100, 37], [69, 20, 66, 65, 71, 90, 70, 80, 24, 29, 76, 52, 60, 84, 15, 43, 57, 87, 2], [26, 12, 77, 3, 33, 9, 35, 81, 51], [89, 5, 93, 91, 85, 98, 59, 6], [53, 28], [50, 78, 34, 79, 68, 54, 4, 39, 56, 72], [58, 73, 41, 22, 40]]"
"[6, 99, 17, 2, 84, 87, 20, 65, 88, 28, 64, 38, 94, 22, 90, 33, 15, 46, 85, 92, 73, 47, 70, 4, 27, 21, 3, 66, 51, 1, 39, 44, 13, 30, 18, 32, 93, 35, 40, 78, 75, 67, 36, 55, 50, 29, 53, 83, 41, 89, 100, 76, 19, 11, 71, 45, 42, 14, 68, 37, 26, 16, 54, 49, 72, 62, 10, 43, 5, 48, 74, 82, 63, 58, 80, 98, 81, 86, 97, 77, 95, 52, 31, 24, 59, 60, 7, 34, 79, 23, 25, 61, 8, 12, 9, 96, 91, 56, 69, 57]","[[53, 6, 60, 83, 82, 62, 10, 90, 63, 11, 19, 7, 52, 27], [96, 99, 61, 86, 16, 91, 40, 12, 80, 68, 76], [1, 9, 81, 51, 33, 55, 25, 4], [20, 71, 65, 66, 35, 34, 78, 50, 28], [56, 39, 67, 23, 41, 57, 15, 43, 2], [89, 18, 8, 46, 45, 17, 84, 5], [21, 73, 75, 22, 74, 72], [31, 88, 48, 47, 36, 49, 64, 32, 30, 70, 69], [93, 85, 59, 94], [95, 37, 100, 98, 92, 58, 77, 3, 79, 29, 24, 54, 26], [13, 97, 44, 38, 14, 42, 87]]"
"[84, 12, 75, 76, 39, 79, 73, 94, 83, 96, 65, 67, 45, 22, 32, 34, 3, 35, 8, 53, 51, 27, 87, 100, 74, 58, 72, 23, 2, 16, 40, 59, 49, 43, 64, 78, 93, 21, 61, 77, 92, 99, 90, 85, 14, 56, 62, 7, 91, 71, 80, 68, 33, 11, 6, 46, 82, 28, 88, 30, 25, 98, 81, 26, 37, 97, 19, 60, 24, 50, 29, 63, 89, 57, 54, 44, 4, 13, 1, 52, 17, 69, 95, 15, 10, 66, 86, 31, 20, 70, 9, 47, 5, 55, 42, 38, 41, 18, 48, 36]","[[28, 12, 54, 24, 68, 80, 18, 83, 60, 89], [39, 67, 56, 4, 29, 34, 9, 35, 78, 79, 77, 76], [87, 42, 57, 41, 22, 74, 40, 53], [48, 36, 49, 64, 11, 62], [16, 44, 38, 86, 85, 98, 91, 100, 14, 93], [52, 7, 70, 33, 81, 3, 51, 19, 47, 46, 8, 82, 88, 31, 25, 55], [58, 13, 95, 59, 96, 94], [27, 50, 1, 69, 26, 21, 75, 23, 72, 73, 2, 97, 92, 37, 43, 15], [30, 66, 71, 65, 20, 32, 90, 63, 10], [99, 61, 17, 45, 84, 5, 6]]"
"[49, 53, 81, 92, 84, 66, 85, 33, 13, 5, 69, 28, 60, 27, 30, 3, 73, 99, 10, 90, 96, 42, 70, 6, 29, 38, 77, 20, 37, 41, 47, 100, 94, 93, 65, 24, 32, 67, 59, 86, 34, 4, 71, 50, 54, 11, 63, 23, 8, 22, 35, 68, 88, 45, 43, 16, 74, 18, 15, 52, 25, 44, 48, 14, 39, 12, 72, 58, 9, 1, 97, 19, 82, 7, 76, 83, 78, 75, 64, 95, 61, 51, 17, 55, 89, 26, 36, 79, 21, 57, 40, 80, 62, 2, 31, 91, 87, 46, 98, 56]","[[53, 40, 58, 13, 99, 93, 94], [95, 92, 59, 96, 28, 27, 50, 77, 3, 76, 1, 69, 98, 37, 42, 97, 6], [31, 88, 10, 90, 32, 63, 62, 48, 47, 7], [29, 24, 25, 67, 23, 75], [9, 35, 71, 65, 66, 20, 30], [2, 41, 22, 4, 12, 26, 57, 43, 15, 56, 39, 55, 54], [100, 44, 38, 14, 87, 68, 79, 81, 34, 78], [89, 5, 82, 8, 36, 11, 19, 49, 64, 46, 45, 84, 17, 83, 18, 52], [73, 72, 21, 74, 80, 33, 51, 70, 60, 91, 86, 16, 61, 85]]"
"[60, 6, 25, 61, 15, 85, 30, 47, 26, 8, 11, 20, 77, 2, 84, 23, 70, 45, 89, 38, 28, 99, 95, 35, 96, 76, 39, 78, 82, 72, 79, 56, 10, 33, 55, 41, 34, 98, 80, 49, 43, 17, 24, 59, 12, 22, 97, 90, 71, 9, 83, 31, 73, 53, 94, 16, 51, 21, 65, 13, 32, 36, 92, 19, 57, 44, 5, 63, 48, 69, 42, 62, 54, 27, 87, 1, 88, 67, 3, 81, 75, 93, 37, 86, 91, 52, 66, 50, 64, 18, 14, 40, 46, 4, 7, 58, 100, 29, 74, 68]","[[13, 97, 37, 100, 44, 86, 38, 14, 87], [30, 32, 20, 66, 65, 7, 46, 8, 45, 17, 16, 91, 98, 93], [6, 96, 94, 58, 77, 80, 72, 75, 56, 26, 76, 24, 54, 4], [11, 64, 49, 36, 47], [55, 25, 39, 23, 67, 29, 34, 78, 33, 50], [27, 1, 81, 9, 71, 35, 51], [60, 84, 5, 61, 85, 42, 15, 43, 83, 18, 89], [57, 41, 22, 74, 2], [31, 88, 62, 10, 70, 52, 99, 59, 92, 95], [69, 90, 63, 19, 48, 82, 40, 21, 73], [53, 28, 12, 3, 79, 68]]"
"[7, 43, 75, 38, 79, 82, 89, 13, 8, 62, 58, 81, 88, 32, 29, 3, 34, 77, 57, 67, 64, 16, 72, 66, 20, 12, 19, 2, 93, 9, 91, 69, 30, 51, 94, 52, 40, 36, 98, 55, 25, 11, 84, 42, 14, 85, 76, 26, 56, 97, 65, 4, 59, 95, 15, 100, 10, 63, 37, 54, 6, 41, 1, 96, 33, 68, 22, 90, 71, 47, 83, 24, 60, 39, 53, 21, 17, 61, 78, 46, 92, 99, 23, 18, 49, 44, 86, 45, 48, 73, 5, 35, 74, 70, 50, 80, 87, 28, 31, 27]","[[39, 67, 23, 41, 42, 14, 100, 37, 95, 94], [33, 81, 51, 9, 78, 29, 68, 25, 55, 4], [7, 49, 64, 66, 20, 12, 26, 40, 58, 13], [27, 69, 30, 70, 32, 90, 63, 10, 80, 24, 54, 96, 99, 61, 91, 59], [21, 72, 56, 75], [92, 98, 93, 18, 82, 48, 19, 11, 62, 60, 97, 74, 22, 73], [6, 89, 52, 31, 88, 47, 36, 46, 8, 45, 83, 5, 17, 84], [53, 87, 2, 57, 15, 43, 38, 44, 86, 16, 85], [76, 34, 35, 65, 71, 79, 3, 77, 50, 1, 28]]"
"[69, 94, 30, 14, 1, 61, 56, 43, 87, 45, 65, 85, 38, 67, 80, 24, 40, 10, 72, 86, 58, 29, 26, 9, 70, 11, 71, 95, 3, 8, 19, 53, 84, 2, 78, 68, 5, 41, 16, 42, 33, 52, 73, 39, 77, 46, 31, 22, 37, 32, 13, 23, 47, 93, 89, 75, 88, 15, 100, 96, 92, 25, 4, 44, 27, 82, 51, 98, 49, 64, 74, 34, 55, 50, 48, 7, 20, 66, 79, 6, 59, 60, 90, 62, 57, 76, 35, 83, 12, 36, 17, 63, 28, 97, 54, 81, 18, 91, 99, 21]","[[95, 87, 97, 13], [40, 2, 15, 43, 14, 44, 16, 86, 38, 73, 68, 29, 80], [72, 75, 23, 67, 24, 34, 78, 79, 33, 50], [18, 82, 8, 48, 7, 52, 58, 53, 27], [92, 37, 100, 42, 57, 41, 22, 74, 4, 54, 12], [99, 85, 84, 61, 91, 98, 93, 59, 94], [28, 26, 21, 56, 39, 25, 55, 17, 45, 46, 47, 36, 49, 64], [76, 3, 77, 88, 19, 11, 62, 10, 31], [96, 5, 60, 83, 20, 66, 71, 35, 65], [70, 32, 90, 63, 30, 51, 9, 81, 1, 69, 89, 6]]"
"[29, 57, 18, 96, 39, 42, 64, 3, 62, 34, 55, 40, 33, 65, 23, 90, 73, 71, 92, 35, 8, 68, 60, 5, 76, 1, 16, 13, 11, 32, 6, 14, 41, 78, 91, 58, 80, 98, 37, 84, 94, 87, 70, 38, 69, 100, 74, 49, 82, 59, 46, 85, 28, 12, 75, 56, 9, 61, 22, 66, 44, 43, 47, 24, 77, 20, 19, 93, 99, 50, 31, 17, 4, 15, 81, 21, 79, 67, 72, 10, 25, 52, 88, 89, 53, 51, 30, 2, 26, 27, 54, 45, 83, 63, 95, 97, 36, 86, 48, 7]","[[99, 93, 85, 84, 17, 19, 64, 63, 32, 66, 20, 70], [39, 67, 23, 25, 55, 71, 65, 35, 80, 68], [60, 5, 89, 52, 11, 62, 88, 7, 18, 13, 58, 53], [28, 26, 40, 2, 87, 97, 98, 37, 14, 44, 91, 100, 95], [96, 59, 92, 42, 57, 41, 74, 75, 22, 73], [61, 86, 16, 38, 43, 15, 56, 4, 12, 27, 94, 6], [21, 72, 54, 24, 29, 34, 78, 3, 77, 76], [31, 90, 10, 30, 51, 9, 33, 81, 79, 50, 1, 69], [83, 45, 8, 46, 49, 36, 47, 48, 82]]"
"[73, 13, 60, 54, 50, 19, 68, 97, 93, 79, 99, 80, 74, 65, 82, 56, 38, 91, 20, 100, 48, 1, 4, 67, 17, 10, 23, 24, 16, 84, 22, 32, 94, 44, 75, 14, 30, 39, 58, 27, 40, 21, 11, 49, 53, 95, 5, 33, 2, 72, 70, 69, 35, 81, 96, 42, 57, 66, 87, 8, 92, 52, 46, 61, 43, 41, 34, 12, 37, 36, 29, 31, 63, 6, 7, 55, 62, 98, 83, 90, 71, 28, 51, 88, 9, 76, 85, 86, 64, 77, 45, 3, 59, 18, 89, 26, 25, 78, 15, 47]","[[72, 23, 67, 55, 25, 54, 58, 37, 92, 59], [81, 9, 71, 65, 35], [44, 38, 86, 61, 45, 46, 48, 80, 24, 29, 68], [21, 73, 100, 91, 85], [6, 94, 74, 75, 56, 39, 4, 26], [28, 76, 50, 1, 27], [53, 95, 97, 87, 2, 13, 88, 10, 51, 33, 12, 57, 15, 42], [99, 98, 93, 17, 16, 14, 43, 41, 22, 40, 7, 19, 62, 11, 63, 90, 69], [47, 49, 36, 64, 32, 66, 34, 78, 79, 3, 77], [89, 60, 83, 8, 82, 52], [96, 5, 84, 18, 31, 70, 20, 30]]"
"[12, 61, 84, 23, 8, 89, 33, 54, 85, 14, 80, 56, 20, 1, 63, 91, 29, 71, 9, 7, 24, 16, 92, 87, 4, 28, 38, 68, 21, 47, 37, 44, 17, 79, 97, 98, 49, 96, 5, 32, 81, 22, 62, 66, 35, 15, 74, 77, 30, 50, 94, 42, 45, 60, 67, 82, 69, 27, 52, 57, 34, 72, 78, 93, 19, 3, 99, 83, 18, 86, 90, 6, 73, 64, 100, 11, 95, 10, 51, 43, 59, 25, 53, 76, 46, 75, 2, 31, 26, 55, 70, 41, 40, 48, 13, 65, 36, 58, 88, 39]","[[89, 18, 83, 45, 8, 52], [2, 15, 43, 57, 50, 33, 20, 30, 51, 1], [65, 71, 66, 32, 82, 17, 16, 42, 87, 13], [76, 68, 26, 40, 14, 44, 38, 86], [97, 37, 100, 91, 61, 84, 5, 60], [81, 9, 35, 34, 78, 79, 3, 77], [95, 59, 96, 6, 88, 10, 70, 31, 69, 4, 56, 23, 75], [64, 49, 36, 47, 46, 99, 93, 85, 98, 92], [48, 19, 11, 90, 63, 62, 7, 94, 58, 12, 29, 24, 80, 28], [27, 53, 72, 22, 41, 74, 73, 21], [54, 55, 25, 67, 39]]"
"[45, 11, 48, 37, 61, 39, 13, 69, 58, 70, 49, 91, 60, 12, 31, 10, 44, 36, 14, 52, 43, 26, 62, 42, 28, 88, 72, 25, 84, 64, 95, 1, 92, 79, 100, 4, 33, 22, 73, 27, 57, 5, 94, 9, 3, 18, 65, 99, 7, 85, 2, 76, 80, 40, 96, 71, 38, 47, 63, 53, 50, 21, 56, 6, 19, 34, 23, 24, 32, 90, 8, 17, 89, 46, 59, 98, 66, 74, 20, 30, 41, 51, 54, 81, 78, 16, 83, 35, 82, 93, 75, 67, 86, 97, 87, 55, 29, 68, 15, 77]","[[63, 11, 48, 82, 8, 83, 93, 59, 89], [18, 7, 52, 27], [97, 91, 16, 44, 38, 14, 86, 46, 19, 62, 1, 50, 76], [95, 92, 98, 37, 100, 42, 43, 15, 57, 41, 22, 74, 73, 40], [58, 94, 13], [51, 9, 20, 32, 64, 49, 36, 47, 88, 12, 28, 53, 6], [69, 31, 10, 70], [26, 21, 56, 4, 55, 54, 25, 24, 30, 90, 45, 17, 61, 85, 99, 96], [79, 33, 71, 66, 65, 35, 34, 81, 78], [60, 5, 84, 87, 2, 23, 67, 39, 75, 72], [80, 29, 68, 3, 77]]"
"[20, 37, 75, 82, 61, 50, 11, 2, 4, 92, 47, 56, 95, 88, 22, 80, 77, 39, 33, 93, 68, 31, 94, 84, 9, 89, 34, 90, 21, 19, 66, 38, 63, 41, 42, 85, 8, 16, 32, 1, 13, 44, 91, 5, 86, 14, 97, 99, 27, 26, 81, 40, 36, 71, 48, 62, 49, 18, 58, 53, 12, 67, 87, 45, 30, 65, 64, 46, 79, 60, 74, 29, 7, 17, 72, 43, 28, 10, 59, 57, 69, 52, 35, 83, 3, 24, 78, 76, 15, 73, 51, 54, 23, 55, 96, 98, 25, 6, 70, 100]","[[60, 5, 17, 84, 61, 100, 42, 57, 15, 43, 14, 98, 59, 94], [26, 54, 80, 68, 12], [28, 76, 77, 50, 33, 81, 79, 34, 65, 35], [71, 66, 20, 30, 88, 7, 82, 8, 83, 18, 89], [99, 91, 44, 38, 86, 16, 85, 93], [62, 11, 64, 49, 36, 19, 48, 47, 46, 45], [58, 53, 40, 21, 70, 32, 63, 90, 10, 31, 27], [75, 74, 22, 41, 23, 72, 73, 87, 97, 95, 13], [69, 1, 51, 9, 3, 24, 78, 29, 4, 25, 67, 56, 39, 55, 2, 37, 92, 96, 6, 52]]"

ESTADÍSTICAS
operador,Swap
instancia,CMT3.vrp
conSplit,true
num_ejecuciones,30
tiempo_total_ms,2997.6157
mejor_costo,1136.44
mejor_ruta,"[[27, 1, 30, 20, 66, 65, 71, 70, 31, 69], [6, 96, 18, 7, 10, 90, 32, 51, 33, 79, 54, 55, 25, 4, 26], [82, 47, 48, 45, 17, 61, 85, 37, 98, 93], [92, 100, 43, 15, 41, 56, 75, 39, 67, 23, 22, 57, 2, 40], [11, 19, 62, 88, 77, 68, 80, 24, 29, 3, 50], [63, 64, 49, 36, 46, 8, 83, 52], [78, 34, 35, 9, 81, 72, 74, 73, 21, 12, 76, 28], [58, 13, 97, 91, 86, 16, 44, 38, 14, 42, 87], [53, 94, 95, 59, 99, 5, 84, 60, 89]]"
peor_costo,1404.94
peor_ruta,"[[72, 23, 67, 55, 25, 54, 58, 37, 92, 59], [81, 9, 71, 65, 35], [44, 38, 86, 61, 45, 46, 48, 80, 24, 29, 68], [21, 73, 100, 91, 85], [6, 94, 74, 75, 56, 39, 4, 26], [28, 76, 50, 1, 27], [53, 95, 97, 87, 2, 13, 88, 10, 51, 33, 12, 57, 15, 42], [99, 98, 93, 17, 16, 14, 43, 41, 22, 40, 7, 19, 62, 11, 63, 90, 69], [47, 49, 36, 64, 32, 66, 34, 78, 79, 3, 77], [89, 60, 83, 8, 82, 52], [96, 5, 84, 18, 31, 70, 20, 30]]"
promedio,1266.38
desviacion_tipica,62.69
